MONTH,DATE,MODEL,PO NO 1.,Item,PO NO 2.,DEST,QTY,REPACKING ,RESULT,PARTIAL Q'TY,"PARTIAL
NO",BUILDING,LINE,TQC NUM,EMPLOYEE NO,QTY INSPECTION,OFFICIAL INSPECTOR,INSPECTOR TYPE,DESCRIPTION,REMARKS,INTERNAL INSPECTOR,Stitching issue,Wrong Packing issue(prs),NOTE
1,1/5/2026,LIGHTSHIFT 2.0,901725952,1,901725952-1,Thailand,737,,PASS,,,A,Asc 01-2,4A,624060316,80,MR.NHỨT,CFA,"Wrinkle(1),Dirty M'S(1)",,,,,
1,1/5/2026,LIGHTSHIFT 2.0,901726134,1,901726134-1,Thailand,200,,PASS,,,A,Asc 02-1,30A,624070060,32,MS.NGÂN,CFA,Dirty M'S(2),,,,,
1,1/5/2026,LIGHTSHIFT 2.0,901727211,1,901727211-1,Thailand,237,,PASS,,,A,Asc 02-1,30A,624070060,32,MS.NGÂN,CFA,"Dirty Upper(1),Bonding Gap(1)",,,,,
1,1/5/2026,LIGHTSHIFT 2.0,901905426,1,901905426-1,Peru,498,15D,PASS,,,B3,3,15D,622020913,50,MRS.VY,CFA,"Dirty M'S(1),Over Cement(1)",,,,,
1,1/5/2026,Tensaur Sport 2.0 K,901900981,1,901900981-1,Italy,"3,479",,PASS,279,PC,B,Asc 03-1,46B,625100092,32,MS.HUỲNH,CFA,"Dirty O'S(1),Off Center(1)",,,,,
1,1/5/2026,Tensaur Sport 2.0 K,901907733,1,901907733-1,Netherlands,"1,800",,PASS,,,B,Asc 02-1,33B,624050450,125,MR.NHỨT,CFA,"Bonding Gap(2),Dirty Upper(2),Broken Stitching(1)",,,,,
1,1/5/2026,TENSAUR SPORT 3.0  CF K,901906139,1,901906139-1,Netherlands,300,,PASS,,,B,Asc 04-2,43B,625030363,50,MR.NHỨT,CFA,"Needle Hole(1),Wrinkle(1),Wobbling(1)",,,,,
1,1/5/2026,TENSAUR SPORT 3.0  CF K,901908562,1,901908562-1,Italy,390,,PASS,,,B,Asc 06-2,26B,623090198,50,MR.NHỨT,CFA,Collar Lining Wrinkle(2),,,,,
1,1/5/2026,TENSAUR SPORT 3.0  CF K,901968087,1,901968087-1,Saudi Arabia,"1,500",,PASS,,,B,Asc 01-2,42B,625030063,125,MR.THÁI,CFA,"Collar Lining Wrinkle(2),Dirty Upper(2),Bonding Gap(1),Wobbling(1)",,,,,
1,1/5/2026,TENSAUR SPORT 3.0  CF K,901983200,1,901983200-1,United Kingdom,510,,PASS,,,B,Asc 02-1,33B,624050450,80,MS.NGÂN,CFA,"Off Center(1),Over Primer O'S(1),Dirty O'S(2)",,,,,
1,1/5/2026,TENSAUR SPORT 3.0  CF K,902037574,1,902037574-1,Netherlands,826,,PASS,,,B,Asc 06-1,21B,622020056,80,MS.NGÂN,CFA,"Over Cement(2),Thread Ends(2)",,,,,
1,1/5/2026,TENSAUR SPORT 3.0  CF K,901988309,1,901988309-1,Netherlands,332,,PASS,,,B,Asc 01-1,38A,622020703,50,MRS.VY,CFA,"Bonding Gap(1),Thread Ends(1)",,,,,
1,1/5/2026,GALAXY 7 M,901835154,1,901835154-1,Italy,600,,PASS,,,C,Asc 06-2,17D,624060040,80,MR.THÁI,CFA,"Thread Ends(2),Dirty Upper(2),Over Cement(2)",,,,,
1,1/5/2026,GALAXY 7 M,901837767,1,901837767-1,Italy,783,,PASS,,,C,Asc 06-2,17D,624060040,80,MR.THÁI,CFA,"Over Cement(2),Wrinkle(2)",,,,,
1,1/5/2026,GALAXY 7 W,901775201,1,901775201-1,Spain,800,,PASS,,,C,Asc 04-1,33D,624070020,80,MS.NGÂN,CFA,"Wobbling(2),Dirty M'S(2)",,,,,
1,1/5/2026,GALAXY 7 W,901780748,1,901780748-1,Netherlands,737,,PASS,,,C,Asc 07-1,25D,622070156,80,MS.HUỲNH,CFA,"Wrinkle(2),Dirty Collar Lining(2)",,,,,
1,1/5/2026,GALAXY 7 W,901794486,1,901794486-1,Netherlands,540,,PASS,,,C,Asc 06-1,19D,625080253,80,MRS.VY,CFA,"Dirty M'S(1),Bonding Gap(1),Wrinkle(1)",,,,,
1,1/5/2026,GALAXY 7 W,901149354,1,901149354-1,Colombia,329,,PASS,,,C,Asc 08-1,21D,623030007,50,MRS.VY,CFA,"Wobbling(1),Dirty M'S(1)",,,,,
1,1/5/2026,GALAXY 7 W,901711632,1,901711632-1,Colombia,564,,PASS,,,C,Asc 08-2,8D,624080430,80,MR.MOON,MANAGER,No issue,,CFA(THÁI)AQL->TOP MANAGER(MR.MOON),,,
1,1/5/2026,GALAXY 7 W,901840524,1,901840524-1,Italy,350,,PASS,,,C,Asc 06-1,19D,625080253,50,MR.MOON,MANAGER,No issue,,CFA(NGÂN)AQL->TOP MANAGER(MR.MOON),,,
1,1/5/2026,GRAND COURT 2.0,901907073,1,901907073-1,United Kingdom,315,,PASS,,,C,Asc 05-1,7D,621110412,50,MR.THÁI,CFA,"Dirty Upper(1),Bonding Gap(1)",,,,,
1,1/5/2026,GRAND COURT 2.0,901910874,1,901910874-1,Netherlands,390,,PASS,,,C,Asc 05-1,7D,621110412,50,MS.HUỲNH,CFA,Dirty O'S(2),,,,,
1,1/5/2026,VS PACE 2.0,901858297,1,901858297-1,Spain,"3,160",,PASS,,,D,Asc 09-2,14C,624020152,125,MR.THÁI,CFA,"Poor Attaching(2),Dirty O'S(2),Bonding Gap(2)",,,,,
1,1/5/2026,ADVANTAGE,901773638,1,901773638-1,Japan,"2,400",R9C,PASS,,,B3,0,R9C,621030557,125,MS.HUỲNH,CFA,"Dirty O'S(2),Over Cement(2),Bonding Gap(2)",,,,,
1,1/5/2026,ADVANTAGE,901850360,1,901850360-1,Netherlands,"4,000",,PASS,3200,P1,D,Asc 07-2,42C,625110069,125,MS.NGÂN,CFA,"Poor Shape(1),Bonding Gap(2),Dirty O'S(2),Dirty Upper(2)",,,,,
1,1/5/2026,ADVANTAGE,901850360,1,901850360-1,Netherlands,"4,000",,PASS,800,PC,D,Asc 07-2,42C,625110069,80,MR.NHỨT,CFA,"Dirty Upper(1),Bonding Gap(1)",,,,,
1,1/5/2026,VL COURT 3.0 K,901807955,1,901807955-1,USA,"1,200",,PASS,,,D,Asc 04-2,12C,624080082,80,MS.NGÂN,CFA,"Bonding Gap(1),Dirty Upper(2),Over Cement(2)",,,,,
1,1/5/2026,VL COURT 3.0 K,901847082,1,901847082-1,USA,"1,030",,PASS,,,D,Asc 04-2,12C,624080082,80,MS.NGÂN,CFA,"Wobbling(2),Dirty Upper(2)",,,,,
1,1/5/2026,VL COURT 3.0 K,901984279,1,901984279-1,Italy,"1,120",,PASS,,,D,Asc 04-2,12C,624080082,80,MR.THÁI,CFA,"Over Cement(2),Uneven Collar Top Line(2)",,,,,
1,1/5/2026,GRAND COURT 3.0,901285395,1,901285395-1,Netherlands,325,,PASS,,,D,Asc 03-1,R6D,619080327,50,MS.HUỲNH,CFA,"Over Cement(1),High/Low Heel(1)",,,,,
1,1/5/2026,GRAND COURT 3.0,901840109,1,901840109-1,Netherlands,343,,PASS,,,D,Asc 01-1,39C,625090192,50,MS.NGÂN,CFA,Over Cement(2),,,,,
1,1/5/2026,VS PACE 2.0,901676187,1,901676187-1,United Kingdom,450,,PASS,,,D,Asc 08-1,1C,623090139,50,MRS.VY,CFA,Broken Stitching(1),,,,,
1,1/5/2026,VS PACE 2.0,901855573,1,901855573-1,Spain,"2,400",,PASS,,,D,Asc 11-1,38C,625090293,125,MS.NGÂN,CFA,"Dirty Collar Lining(2),Dirty Upper(3)",,,,,
1,1/5/2026,VS PACE 2.0,901883505,1,901883505-1,Netherlands,"1,161",,PASS,,,D,Asc 10-2,28C,624100065,80,MR.THÁI,CFA,"Over Cement(2),Dirty Collar Lining(2)",,,,,
1,1/5/2026,VS PACE 2.0,901907823,1,901907823-1,Netherlands,"1,122",,PASS,,,D,Asc 02-1,11C,624070393,80,MR.THÁI,CFA,"Poor Shape(3),Thread Ends(2),Dirty Upper(2)",,,,,
1,1/5/2026,VS PACE 2.0,901987294,1,901987294-1,United Kingdom,136,,PASS,,,D,Asc 09-1,32C,625030234,20,MS.NGÂN,CFA,Over Cement(1),,,,,
1,1/5/2026,TENSAUR SPORT 3.0 CF I,901248619,1,901248619-1,Brazil,148,,FAIL,,,A,Asc 10-1,16A,624100316,20,MR.NHỨT,CFA,"Wobbling(4),Poor Shape(5),Dirty Collar Lining(2)",OFFICIAL,,,,
1,1/6/2026,VL COURT 3.0 K,901797729,1,901797729-1,USA,"5,000",,PASS,1800,PC,A,Asc 03-2,8A,624020086,125,MS.NGÂN,CFA,"Off Center(2),Wobbling(1),Dirty Upper(1)",,,,,
1,1/6/2026,ASPYRE,901985727,1,901985727-1,Spain,549,,PASS,,,A,Asc 11-2,22A,624060318,32,MR.BÌNH,LOP,"Off Center(1),Thead Ends(1)",,,,,
1,1/6/2026,TENSAUR SPORT 3.0 CF I,901395207,1,901395207-1,Netherlands,425,,PASS,,,A,Asc 11-1,9A,622080458,50,MR.NHỨT,CFA,Poor Stitching(1),,,,,
1,1/6/2026,TENSAUR SPORT 3.0 CF I,901486915,1,901486915-1,Netherlands,308,,PASS,,,A,Asc 08-1,14A,622030023,50,MR.NHỨT,CFA,"Bonding Gap(1),Wobbling(1)",,,,,
1,1/6/2026,TENSAUR SPORT 3.0 CF I,901248490,1,901248490-1,Brazil,362,,PASS,,,A,Asc 05-1,23A,624110228,50,MS.HUỲNH,CFA,Dirty Upper(2),,,,,
1,1/6/2026,TENSAUR SPORT 3.0 CF I,901618570,1,901618570-1,Panama,457,,PASS,,,A,Asc 08-1,14A,622030023,50,MR.NHỨT,CFA,"Dirty Collar Lining(1),Over Cement(1)",,,,,
1,1/6/2026,TENSAUR SPORT 3.0 CF I,901966571,1,901966571-1,Utd.Arab Emir.,148,,PASS,,,A,Asc 11-1,9A,622080458,20,MS.NGÂN,CFA,Collar Lining Damaged(1),,,,,
1,1/6/2026,TENSAUR SPORT 3.0 CF I,901974682,1,901974682-1,Utd.Arab Emir.,490,,PASS,,,A,Asc 11-1,9A,622080458,50,MR.NHỨT,CFA,Poor Attaching(1),,,,,
1,1/6/2026,TENSAUR SPORT 3.0 CF I,901984289,1,901984289-1,Italy,340,,PASS,,,A,Asc 10-2,42A,625100252,50,MS.HUỲNH,CFA,"Bonding Gap(2),Dirty Upper(1)",,,,,
1,1/6/2026,TENSAUR SPORT 3.0 CF I,901989760,1,901989760-1,United Kingdom,305,,PASS,,,A,Asc 11-1,9A,622080458,50,MS.HUỲNH,CFA,Thread Ends(2),,,,,
1,1/6/2026,Tensaur Run 3.0 EL I,901595034,1,901595034-1,Thailand,146,,PASS,,,A,Asc 06-1,25A,624030105,20,MS.NGÂN,CFA,Dirty Collar Lining(1),,,,,
1,1/6/2026,TENSAUR SPORT 3.0  CF K,902026277,1,902026277-1,United Kingdom,500,,PASS,,,A,Asc 09-2,43A,625100258,50,MR.NHỨT,CFA,"Dirty Collar Lining(1),Wobbling(1),Dirty O'S(1)",,,,,
1,1/6/2026,TENSAUR SPORT 3.0 K,901578106,1,901578106-1,Panama,539,,PASS,,,A,Asc 08-2,45A,625110021,80,MR.THÁI,CFA,"Over Cement(2),Dirty Collar Lining(1)",,,,,
1,1/6/2026,TENSAUR SPORT 3.0 K,901778092,1,901778092-1,United Kingdom,536,,PASS,,,A,Asc 09-2,43A,625100258,80,MS.NGÂN,CFA,"Over Primer O'S(2),Thread Ends(2)",,,,,
1,1/6/2026,TENSAUR SPORT 3.0 K,901907158,1,901907158-1,Netherlands,"1,069",,PASS,,,A,Asc 07-2,12A,622021407,80,MS.NGÂN,CFA,"Dirty Upper(2),Over Primer O'S(2)",,,,,
1,1/6/2026,TENSAUR SPORT 3.0 K,901968182,1,901968182-1,Monaco,685,,PASS,,,A,Asc 05-1,23A,624110228,80,MR.THÁI,CFA,"Dirty O'S(2),Dirty Collar Lining(2)",,,,,
1,1/6/2026,TENSAUR SPORT 3.0 K,901985821,1,901985821-1,United Kingdom,216,,PASS,,,A,Asc 08-2,45A,625110021,32,MS.NGÂN,CFA,Poor Shape(1),,,,,
1,1/6/2026,TENSAUR SPORT 3.0 K,901999622,1,901999622-1,Netherlands,680,,PASS,,,A,Asc 11-2,22A,624060318,80,MRS.VY,CFA,"Dirty Collar Lining(1),Dirty O'S(1)",,,,,
1,1/6/2026,LIGHTSHIFT 2.0,901720367,1,901720367-1,Philippines,324,,PASS,,,A,Asc 02-1,30A,624070060,50,MR.NHỨT,CFA,Off Center(1),,,,,
1,1/6/2026,LIGHTSHIFT 2.0,901720477,1,901720477-1,Philippines,100,,PASS,,,A,Asc 02-1,30A,624070060,20,MR.MOON,MANAGER,No issue,,CFA(HUỲNH)AQL->TOP MANAGER(MR.MOON),,,
1,1/6/2026,LIGHTSHIFT 2.0,901732334,1,901732334-1,Singapore,120,,PASS,,,A,Asc 02-1,30A,624070060,20,MS.NGÂN,CFA,Dirty O'S(1),,,,,
1,1/6/2026,LIGHTSHIFT 2.0,901732397,1,901732397-1,Singapore,120,,PASS,,,A,Asc 02-1,30A,624070060,20,MR.THÁI,CFA,Wrinkle(1),,,,,
1,1/6/2026,Tensaur Sport 2.0 CF K,901905689,1,901905689-1,Netherlands,"2,400",,PASS,,,B,Asc 05-2,40B,625010030,125,MR.NHỨT,CFA,"Over Cement(1),Wrinkle(1),Wobbling(2)",,,,,
1,1/6/2026,TENSAUR SPORT 3.0  CF K,901969633,1,901969633-1,Morocco,"1,691",,PASS,,,B,Asc 04-2,43B,625030363,125,MS.HUỲNH,CFA,"Wobbling(2),Dirty O'S(2),Dirty Collar Lining(2)",,,,,
1,1/6/2026,TENSAUR SPORT 3.0  CF K,901984583,1,901984583-1,United Kingdom,309,,PASS,,,B,Asc 01-2,27A,621030280,50,MS.HUỲNH,CFA,"Thread Ends(1),Dirty O'S(1),Bonding Gap(1)",,,,,
1,1/6/2026,TENSAUR SPORT 3.0  CF K,901907827,1,901907827-1,Italy,365,,PASS,,,B,Asc 04-1,9B,621030996,50,MR.MOON,MANAGER,No issue,,CFA(HUỲNH)AQL->TOP MANAGER(MR.MOON),,,
1,1/6/2026,TENSAUR SPORT 3.0  CF K,901910132,1,901910132-1,Netherlands,"3,435",,PASS,3200,P1,B,Asc 04-1,9B,621030996,32,MR.BÌNH,LOP,Off Center(2),,,,,
1,1/6/2026,TENSAUR SPORT 3.0  CF K,901982642,1,901982642-1,United Kingdom,350,,PASS,,,B,Asc 06-1,21B,622020056,50,MRS.VY,CFA,"Wobbling(1),Dirty Collar Lining(1)",,,,,
1,1/6/2026,TENSAUR SPORT 3.0  CF K,901983167,1,901983167-1,United Kingdom,"1,040",,PASS,,,B,Asc 03-2,84L,622030320,80,MS.HUỲNH,CFA,Dirty O'S(2),,,,,
1,1/6/2026,TENSAUR SPORT 3.0  CF K,901983237,1,901983237-1,United Kingdom,320,,PASS,,,B,Asc 06-1,21B,622020056,50,MR.NHỨT,CFA,"Bonding Gap(1),Over Primer O'S(1)",,,,,
1,1/6/2026,TENSAUR SPORT 3.0  CF K,901983267,1,901983267-1,United Kingdom,410,,PASS,,,B,Asc 06-2,26B,623090198,50,MR.THÁI,CFA,"Wobbling(2),Left/Right Component Mismatch(1)",,,,,
1,1/6/2026,TENSAUR SPORT 3.0  CF K,901984297,1,901984297-1,United Kingdom,440,,PASS,,,B,Asc 06-1,21B,622020056,50,MR.NHỨT,CFA,Dirty Collar Lining(1),,,,,
1,1/6/2026,TENSAUR SPORT 3.0  CF K,901984432,1,901984432-1,United Kingdom,"1,670",,PASS,,,B,Asc 01-1,38A,622020703,125,MR.NHỨT,CFA,"Over Primer O'S(2),Thread Ends(2)",,,,,
1,1/6/2026,TENSAUR SPORT 3.0  CF K,901986324,1,901986324-1,Netherlands,300,,PASS,,,B,Asc 01-1,38A,622020703,50,MRS.VY,CFA,Broken Stitching(1),,,,,
1,1/6/2026,TENSAUR SPORT 3.0  CF K,902026278,1,902026278-1,United Kingdom,470,,PASS,,,B,Asc 06-2,26B,623090198,50,MRS.VY,CFA,"Dirty O'S(1),Thread Ends(1)",,,,,
1,1/6/2026,TENSAUR SPORT 3.0  CF K,901988583,1,901988583-1,United Kingdom,335,,PASS,,,B,Asc 04-2,43B,625030363,50,MS.HUỲNH,CFA,"Dirty Collar Lining(1),Dirty Upper(2)",,,,,
1,1/6/2026,GALAXY 7 M,901896971,1,901896971-1,United Kingdom,305,,PASS,,,C,Asc 07-1,17B,621120120,50,MS.NGÂN,CFA,"Over Cement(1),Dirty M'S(1)",,,,,
1,1/6/2026,GALAXY 7 M,901857513,1,901857513-1,Netherlands,"2,460",,PASS,,,C,Asc 06-2,17D,624060040,125,MS.NGÂN,CFA,"Wrinkle(2),Dirty Upper(3)",,,,,
1,1/6/2026,GALAXY 7 W,901779621,1,901779621-1,Spain,753,,PASS,,,C,Asc 08-1,21D,623030007,80,MS.HUỲNH,CFA,"Dirty Upper(2),Dirty O'S(1),Bonding Gap(1)",,,,,
1,1/6/2026,GALAXY 7 W,901776844,1,901776844-1,Netherlands,321,15D,PASS,,,B3,7,15D,622020913,50,MRS.VY,CFA,Wobbling(2),,,,,
1,1/6/2026,GALAXY 7 W,901942141,1,901942141-1,Netherlands,107,,PASS,,,C,Asc 04-1,33D,624070020,20,MS.HUỲNH,CFA,Dirty Collar Lining(1),,,,,
1,1/6/2026,GRAND COURT 2.0,901902877,1,901902877-1,Netherlands,"2,399",,PASS,,,C,Asc 01-1,11D,624080127,125,MS.NGÂN,CFA,"Dirty O'S(2),Dirty Upper(2)",,,,,
1,1/6/2026,VS PACE 2.0,901910531,1,901910531-1,United Kingdom,155,,PASS,,,C,Asc 03-2,20D,624080083,32,MS.HUỲNH,CFA,Over Cement(2),,,,,
1,1/6/2026,VS PACE 2.0,901911262,1,901911262-1,Italy,240,,PASS,,,C,Asc 03-2,20D,624080083,32,MRS.VY,CFA,Dirty Upper(1),,,,,
1,1/6/2026,VS PACE 2.0,901858603,1,901858603-1,Spain,"1,690",,PASS,,,D,Asc 09-2,14C,624020152,125,MRS.VY,CFA,"Dirty Collar Lining(1),Bonding Gap(2),Dirty O'S(1)",,,,,
1,1/6/2026,GRAND COURT 3.0,901847955,1,901847955-1,Mexico,"2,449",,PASS,,,D,Asc 04-1,33C,625030360,125,MR.THÁI,CFA,"Dirty O'S(2),Dirty Upper(2),Over Cement(2),Bonding Gap(1)",,,,,
1,1/6/2026,VS PACE 2.0,901906386,1,901906386-1,Netherlands,"1,419",,PASS,,,D,Asc 08-1,1C,623090139,125,MS.HUỲNH,CFA,"Over Cement(2),Dirty O'S(2),Dirty Upper(1)",,,,,
1,1/6/2026,VS PACE 2.0,902001331,1,902001331-1,Netherlands,350,,PASS,,,D,Asc 10-1,4C,624020153,50,MS.NGÂN,CFA,Over Cement(2),,,,,
1,1/6/2026,VS PACE 2.0,902229733,1,902229733-1,Spain,325,,PASS,,,D,Asc 09-1,32C,625030234,50,MS.NGÂN,CFA,"Poor Shape(2),Dirty Collar Lining(2)",,,,,
1,1/6/2026,GALAXY 7 M,901895183,1,901895183-1,Italy,125,,FAIL,,,C,Asc 04-2,27D,623090194,20,MS.HUỲNH,CFA,"Dirty M’S(3),Bonding Gap(5)",OFFICIAL,,,,
1,1/6/2026,VL COURT 3.0 K,901847082,1,901847082-1,USA,"1,030",,FAIL,,,D,Asc 04-2,12C,624080082,32,MR.BÌNH,LOP,Over Cement(6),OFFICIAL,,,,not update pivot88
1,1/6/2026,GALAXY 7 M,901775290,1,901775290-1,Spain,"2,510",,FAIL,,,C,Asc 08-1,21D,623030007,32,MR.BÌNH,LOP,"Wrinkle(4),Dirty M’S(2),Dirty Upper(1)",OFFICIAL,,,,not update pivot88
1,1/6/2026,LIGHTSHIFT 2.0,901720139,1,901720139-1,USA,500,,FAIL,,,A,Asc 01-2,4A,624060316,32,MR.BÌNH,LOP,"Wrinkle(6),Dirty Collar Lining(2)",OFFICIAL,,,,not update pivot88
1,1/7/2026,VL COURT 3.0 K,901806316,1,901806316-1,USA,702,,PASS,,,A,Asc 02-1,30A,624070060,80,MS.NGÂN,CFA,"Over Cement(2),Off Center(2)",,,,,
1,1/7/2026,ASPYRE,901847850,1,901847850-1,Netherlands,310,,PASS,,,A,Asc 11-2,22A,624060318,50,MR.THÁI,CFA,"Wrinkle(1),Dirty Upper(1)",,,,,
1,1/7/2026,ASPYRE,901967554,1,901967554-1,USA,520,,PASS,,,A,Asc 11-2,14A,622030023,80,MR.NHỨT,CFA,"Dirty Upper(1),Wrinkle(1)",,,,,
1,1/7/2026,ASPYRE,901968371,1,901968371-1,United Kingdom,345,,PASS,,,A,Asc 11-2,22A,624060318,50,MR.THÁI,CFA,"Dirty Upper(1),Over Cement(1),Wrinkle(1)",,,,,
1,1/7/2026,ASPYRE,901969222,1,901969222-1,Netherlands,318,,PASS,,,A,Asc 11-2,22A,624060318,50,MRS.VY,CFA,"Off Center(1),Dirty Upper(1)",,,,,
1,1/7/2026,TENSAUR SPORT 3.0 CF I,901983561,1,901983561-1,Italy,622,,PASS,,,A,Asc 08-1,41A,625080141,80,MS.HUỲNH,CFA,"Dirty Upper(2),Dirty O'S(2)",,,,,
1,1/7/2026,TENSAUR SPORT 3.0 CF I,901984213,1,901984213-1,Italy,674,,PASS,,,A,Asc 08-1,41A,625080141,80,MS.HUỲNH,CFA,"Dirty Upper(1),Thread Ends(1),Poor Attaching(1)",,,,,
1,1/7/2026,TENSAUR SPORT 3.0 CF I,901973045,1,901973045-1,Utd.Arab Emir.,180,,PASS,,,A,Asc 10-1,16A,624100316,32,MS.HUỲNH,CFA,Dirty Collar Lining(1),,,,,
1,1/7/2026,TENSAUR SPORT 3.0 CF I,902053075,1,902053075-1,Saudi Arabia,971,,PASS,,,A,Asc 11-1,9A,622080458,80,MS.NGÂN,CFA,"Wobbling(2),Bonding Gap(2)",,,,,
1,1/7/2026,TENSAUR SPORT 3.0  CF K,901988088,1,901988088-1,United Kingdom,350,,PASS,,,A,Asc 08-2,45A,625110021,50,MR.THÁI,CFA,"Wobbling(2),Over Primer O'S(1)",,,,,
1,1/7/2026,TENSAUR SPORT 3.0  CF K,902026609,1,902026609-1,Malaysia,270,,PASS,,,A,Asc 11-2,22A,624060318,32,MR.THÁI,CFA,"Over Primer O'S(1),Dirty Collar Lining(1)",,,,,
1,1/7/2026,LIGHTSHIFT 2.0,901722201,1,901722201-1,USA,600,,PASS,,,A,Asc 01-2,31A,624060331,80,MS.NGÂN,CFA,"Over Cement(2),Dirty Collar Lining(2)",,,,,
1,1/7/2026,LIGHTSHIFT 2.0,901905153,1,901905153-1,Panama,735,15D,PASS,,,B3,3,15D,622020913,80,MR.THÁI,CFA,"Over Cement(2),Over Cement O'S(2)",,,,,
1,1/7/2026,LIGHTSHIFT 2.0,4500809828,1,4500809828-1,South Africa,"1,050",,PASS,,,A,Asc 01-1,31A,624060331,80,MR.THÁI,CFA,"Left/Right Component Mismatch(1),Over Cement(1),Dirty Collar Lining(2),Over Primer O'S(1)",,,,,
1,1/7/2026,LIGHTSHIFT,901862254,1,901862254-1,USA,"1,091",,PASS,,,A,Asc 01-1,31A,624060331,80,MS.NGÂN,CFA,"Wrinkle(2),Over Cement(2)",,,,,
1,1/7/2026,Tensaur Sport 2.0 K,901899323,1,901899323-1,Italy,"4,640",,PASS,3200,P1,B,Asc 03-1,46B,625100092,125,MS.NGÂN,CFA,"Thread Ends(2),Over Primer O'S(2),Poor Shape(2)",,,,,
1,1/7/2026,TENSAUR SPORT 3.0  CF K,901988252,1,901988252-1,Netherlands,311,,PASS,,,B,Asc 04-2,43B,625030363,50,MRS.LY,MANAGER,No issue,,CFA(NGÂN)AQL->TOP MANAGER(MRS.LY),,,
1,1/7/2026,TENSAUR SPORT 3.0  CF K,901983976,1,901983976-1,Chile,151,,PASS,,,B,Asc 01-1,38A,622020703,32,MR.THÁI,CFA,Poor Shape(1),,,,,
1,1/7/2026,TENSAUR SPORT 3.0  CF K,901988107,1,901988107-1,United Kingdom,530,,PASS,,,B,Asc 06-2,26B,623090198,80,MR.THÁI,CFA,"Wobbling(2),Poor Attaching(2)",,,,,
1,1/7/2026,TENSAUR SPORT 3.0  CF K,901972796,1,901972796-1,Utd.Arab Emir.,673,,PASS,,,B,Asc 01-2,27A,621030280,80,MS.HUỲNH,CFA,"Dirty O'S(2),Dirty Collar Lining(2)",,,,,
1,1/7/2026,GALAXY 7 M,901854058,1,901854058-1,Netherlands,"3,154",,PASS,,,C,Asc 05-2,10D,624040283,125,MS.NGÂN,CFA,"Over Cement(2),Wobbling(2),Dirty Upper(2)",,,,,
1,1/7/2026,GALAXY 7 M,901897709,1,901897709-1,Netherlands,300,,PASS,,,C,Asc 10-2,16,621070084,50,MRS.VY,CFA,"Over Cement(1),Dirty M'S(1)",,,,,
1,1/7/2026,GALAXY 7 M,901911450,1,901911450-1,Italy,205,,PASS,,,C,Asc 05-2,10D,624040283,32,MS.HUỲNH,CFA,Over Cement(2),,,,,
1,1/7/2026,GALAXY 7 M,901318524,1,901318524-1,Netherlands,453,,PASS,,,C,Asc 10-2,9D,625120023,50,MRS.VY,CFA,"Bonding Gap(1),Dirty M'S(1)",,,,,
1,1/7/2026,GALAXY 7 M,901836942,1,901836942-1,Italy,600,,PASS,,,C,Asc 08-1,21D,623030007,80,MS.HUỲNH,CFA,"Over Cement(2),Dirty O'S(1)",,,,,
1,1/7/2026,GALAXY 7 M,901845007,1,901845007-1,Spain,"2,510",,PASS,,,C,Asc 10-2,9D,625120023,125,MR.THÁI,CFA,"Over Cement(2),Bonding Gap(2),Dirty O'S(2)",,,,,
1,1/7/2026,GALAXY 7 M,901855654,1,901855654-1,Netherlands,598,,PASS,,,C,Asc 06-2,17D,624060040,80,MS.HUỲNH,CFA,"Over Cement(2),Dirty Collar Lining(2)",,,,,
1,1/7/2026,GALAXY 7 M,901895183,1,901895183-1,Italy,125,R4A,PASS,,,B3,4,R4A,620080362,20,MS.HUỲNH,CFA,Collar Lining Wrinkle(1),,,,,
1,1/7/2026,GALAXY 7 W,901775460,1,901775460-1,Netherlands,"2,400",,PASS,,,C,Asc 07-2,29D,624040410,125,MS.NGÂN,CFA,"Dirty M'S(3),Dirty Collar Lining(3)",,,,,
1,1/7/2026,VS PACE 2.0,901851844,1,901851844-1,Netherlands,"2,000",,PASS,,,C,Asc 03-1,8C,624070252,125,MRS.VY,CFA,Thread Ends(2),,,,,
1,1/7/2026,VS PACE 2.0,901910371,1,901910371-1,Netherlands,320,,PASS,,,C,Asc 05-1,6D,625120024,50,MRS.VY,CFA,Dirty O'S(1),,,,,
1,1/7/2026,VS PACE 2.0,4500810296,2,4500810296-2,South Africa,27,,PASS,,,C,Asc 03-2,20D,624080083,8,MS.HUỲNH,CFA,No issue,,,,,
1,1/7/2026,VS PACE 2.0,901856873,1,901856873-1,Netherlands,600,,PASS,,,D,Asc 11-1,38C,625090293,80,MRS.VY,CFA,"Dirty Upper(1),Poor Stitching(1)",,,,,
1,1/7/2026,VS PACE 2.0,901858229,1,901858229-1,Netherlands,300,,PASS,,,D,Asc 10-2,28C,624100065,50,MR.THÁI,CFA,Dirty O'S(2),,,,,
1,1/7/2026,VS PACE 2.0,901858640,1,901858640-1,Netherlands,390,,PASS,,,D,Asc 10-2,28C,624100065,50,MR.THÁI,CFA,"Wrinkle(2),Dirty O'S(2)",,,,,
1,1/7/2026,ADVANTAGE,901775312,1,901775312-1,Japan,516,9,PASS,,,B3,0,9,621040446,80,MRS.VY,CFA,"Poor Stitching(1),Dirty Upper(1)",,,,,
1,1/7/2026,VL COURT 3.0 K,901848362,1,901848362-1,USA,"2,100",,PASS,,,D,Asc 05-1,18D,625030163,125,MRS.VY,CFA,Wobbling(3),,,,,
